1,0101000020E6100000E3AAB2EF8A58524072BF4351A0CB4040,33.59083,73.38348,KTA3683,North,KAHUTA
235,0101000020E61000001F4B1FBAA0D2514001DE02098ADF3D40,29.8732,71.29106,SUJ7973,Central B,Shujabad
236,0101000020E61000001B2FDD2406A1524076711B0DE03D4040,32.4834,74.516,SKT0315,Central A,Sialkot
237,0101000020E6100000685C381092BF5040562B137EA9373E40,30.21743,66.99329,QTA0430,South,QUETTA
238,0101000020E61000001D0226F423065240A3F41AF56F084040,32.06591667,72.09594444,ROD4918,North,Roda
239,0101000020E6100000AD2F12DA722E5140CB845FEAE7753940,25.46057,68.72576,ALA6318,South,TANDO ALAYAAR
240,0101000020E6100000EE9579ABAE555240CBD8D0CDFEF04040,33.882776,73.338786,RUR0299,North,Rural
241,0101000020E6100000FB96395D16A3514050FC1873D7AE4040,33.36595,70.54824,THA1098,North,THALL
242,0101000020E61000009BE8F35146775240C2FBAA5CA8CC3F40,31.799444,73.863667,HWY8819,Central A,Highway
243,0101000020E61000008D28ED0DBE6452403A92CB7F48374040,32.4319,73.5741,PHA6218,Central A,Phalia
244,0101000020E6100000401361C3D3EB514077BE9F1A2F4D3E40,30.3015,71.6848,QRW0434,Central B,QadirPur Rawan
245,0101000020E6100000166A4DF38E93524076711B0DE08D3F40,31.5542,74.3056,LHR0129,Central A,LAHORE
246,0101000020E6100000EEB1F4A10BCA51402FC03E3A750D4140,34.10514,71.15696,KHB1654,North,Khyber Agency
633,0101000020E6100000C7F3F84186C6504089999E2C8CF03840,24.93963889,67.10194444,KHI5235,South,Karachi
248,0101000020E61000003C889D29742A51404F3BFC35590B3940,25.04433,68.66334,MTL5888,South,Matli
249,0101000020E610000029ED0DBE307552406A4DF38E53943E40,30.5794,73.8311,BSP3553,Central A,Basirpur
250,0101000020E61000009128B4ACFBF45140A14B38F416B73D40,29.715194,71.827861,RUR4922,Central B,Rural
251,0101000020E6100000FC3559A31E705240F20C1AFA27744040,32.90747,73.75187,SRI1201,North,SARAI ALAMGIR
252,0101000020E6100000245EBFDCFEC65040D87E74E259D13840,24.81777778,67.10930556,KHI0526,South,Karachi
253,0101000020E6100000BBB88D06F09652405F07CE19516A3F40,31.4153,74.3584,LHR3461,Central A,LAHORE
254,0101000020E610000008C9022670E55140FB7953910A574140,34.68001,71.58497,BJR6010,North,Bajaur Agency
255,0101000020E610000062156F641E95514061545227A0193D40,29.1001,70.32998,RJN4264,Central B,Highway
256,0101000020E6100000FBAE08FEB7BC5040FBCBEEC9C35A3E40,30.35455,66.94873,KCH5943,South,KuchLakh
257,0101000020E610000038BEF6CC92EE51407094BC3AC7C04040,33.50608,71.72771,GMT1634,North,GUMBAT
258,0101000020E6100000C7116BF129C252403BFC3559A3264040,32.30186,75.03381,RUR4998,Central A,Rural
259,0101000020E6100000AB9509BFD4BD514031B1F9B836443E40,30.26646,70.96611,HWY0015,Central B,Highway
260,0101000020E6100000CB67791EDCE351400A9DD7D825E64040,33.79803,71.56031,MTN2035,North,Matanee
261,0101000020E61000005E4BC8073D47524007F0164850AC3E40,30.6731,73.1131,SHW3601,Central A,SAHIWAL
262,0101000020E61000009E98F56228FF5140BD3AC780EC014140,34.01503,71.98684,NWS1364,North,NOWSHERA
263,0101000020E61000003D0AD7A370DD5140C5FEB27BF2303E40,30.1912,71.46,MUL7662,Central B,MULTAN
264,0101000020E6100000558B6754096D5240F5F519A3B7753E40,30.45983333,73.70369444,HWY4896,Central A,Highway
265,0101000020E6100000037D224F926A524048BF7D1D384F3F40,31.30945,73.66518,BUC5998,Central A,Buchekey
266,0101000020E6100000D712F241CF4A5240884B8E3BA5333F40,31.20174,73.1689,STY3336,Central B,Satyana
267,0101000020E6100000494BE5ED08175240A1BE654E97E14040,33.76243,72.35992,ATK3869,North,ATTOCK
268,0101000020E6100000B7CF2A33A58A524032056B9C4D674040,32.807056,74.166333,JPS8771,Central A,Jalalpur Sahobhattian
269,0101000020E610000086032159C0665240ACCABE2B82834040,33.02741,73.60549,DNA1573,North,DINA
270,0101000020E6100000B9DFA128D04B524043E21E4B1F2A4140,34.32908,73.18458,MNS1711,North,MANSEHRA
271,0101000020E610000030F0DC7BB8AC51404777103B53103E40,30.06377,70.69876,RUR7620,Central B,Rural
272,0101000020E6100000B50E5883C1DD51400C7ACAC573313E40,30.1931728,71.4649361,MSC0001,Central B,Multan
273,0101000020E6100000D34D621058CD5140C4B12E6EA3113E40,30.0689,71.2085,MGW0002,Central B,Muzaffargarh
274,0101000020E610000062105839B43C5140B29DEFA7C60B3A40,26.046,68.9485,SGH8922,South,SANGARH
275,0101000020E6100000DB8AFD65F76C5240A69BC420B0723F40,31.448,73.7026,NAN4062,Central A,Nankana Sahib
276,0101000020E6100000275DA74FFA4052408C14A9B4EE7B3F40,31.48411111,73.01527778,FSD4692,Central B,Faisalabad
277,0101000020E61000009E5E29CB102B524099BB96900F0A4040,32.0786,72.6729,SGD0818,Central B,SARGODHA
278,0101000020E6100000B3EF8AE07F4F5240C4CE143AAF354140,34.41941,73.24218,HWY1541,North,Highway
279,0101000020E61000006956B60F79945240AA7EA5F3E1574040,32.686583,74.319889,TDA3548,Central A,Tanda
280,0101000020E610000027C286A757965240E3361AC05B803F40,31.5014,74.3491,LHR0191,Central A,Lahore
281,0101000020E6100000E50AEF7211175240CFDA6D179AE34040,33.77814,72.36044,ATK5652,North,ATTOCK
282,0101000020E6100000EE258DD13A1C52402DB29DEFA7763E40,30.4635,72.44109,HWY4330,Central B,Highway
283,0101000020E6100000D93D7958A8A95140F5DBD78173A63C40,28.6502,70.6509,KPR0439,Central B,KhanPur
284,0101000020E6100000EC12D55B03DF514076C3B64599253E40,30.14687,71.48458,MUL2014,Central B,Multan
285,0101000020E6100000E17A14AE47D95140FED478E926213E40,30.1295,71.395,MUL-IND,Central B,MULTAN
286,0101000020E6100000EC2FBB270F735240A835CD3B4E513F40,31.3176,73.7978,MKN3489,Central A,Mor Khunda
287,0101000020E610000074B515FBCB925240B37BF2B0508B3F40,31.5442,74.2937,LHR0061,Central A,LAHORE
288,0101000020E610000003098A1F631651405917B7D1005E3940,25.3672,68.3498,HYD0306,South,HYDERABAD
289,0101000020E61000008351499D80325240BE30992A18553E40,30.3324,72.7891,RUR3715,Central B,Rural
290,0101000020E6100000F853E3A59B94524025068195438B3F40,31.544,74.322,LHR0003,Central A,LAHORE
291,0101000020E6100000D61C2098A33751404BE5ED08A76D3A40,26.42833,68.86936,JMH7054,South,Jamrao Head
292,0101000020E610000078280AF489EC5140F085C954C1583F40,31.3467,71.69592,HBT4811,Central B,Hyderabad Thal
293,0101000020E6100000F54A5986381151405DF8C1F9D4653940,25.397781,68.269075,JSO8575,South,JAMSHORO
294,0101000020E61000006458C51B99DF5140B48EAA26881A3D40,29.10364,71.49372,RUR1505,Central B,Rural
295,0101000020E6100000CC4065FCFB4C52409357E71890294140,34.32471,73.20288,MNS1119,North,MANSEHRA
296,0101000020E6100000D49AE61DA7A052409D11A5BDC1E73F40,31.9053,74.5102,NGM3459,Central A,Narang Mandi
297,0101000020E6100000423EE8D9ACCE51401895D40968823D40,29.5094,71.2293,JPW4299,Central B,Jalalpul Pirwala
298,0101000020E6100000EAFA9164CE7F5240C77E79754CB83F40,31.71991667,73.99697222,SHK3540,Central A,SHEIKHUPURA
299,0101000020E61000001FEF1B8049C35040C022E08C71D93840,24.84938889,67.05136111,KHI5081,South,Karachi
300,0101000020E6100000EC17EC866D155240D36A48DC63F93F40,31.97418,72.33481,SWL0121,Central B,Chota Sahiwal
301,0101000020E6100000FCA9F1D24DEE5140A69BC420B0623D40,29.3855,71.7235,BHP4216,Central B,BAHAWALPUR
302,0101000020E6100000560E2DB29DDF5140DAACFA5C6D353E40,30.2087,71.494,MUL0030,Central B,MULTAN
303,0101000020E61000008E75711B0DD45140A54E401361133E40,30.0757,71.3133,RUR4489,Central B,Rural
304,0101000020E61000009A5FCD0182E351407A8D5DA27A1B4140,34.21468,71.55481,SHQ0887,North,SHABQADAR
305,0101000020E6100000857CD0B359B95140EDB60BCD754E4040,32.61297,70.8961,LKM1256,North,LAKI MARWAT
306,0101000020E6100000AF997CB3CD0D514014B35E0CE58C3C40,28.55037,68.21568,DMJ6562,South,DERA MURAD JAMALI
307,0101000020E61000009C98810C95CD51400E85F0E4AAF53E40,30.95963889,71.21222222,HWY4432,Central B,Highway
308,0101000020E610000040A4DFBE0E3C5240F6436CB070804040,33.003439,72.9384,PDN1929,North,PADSHAN
309,0101000020E61000009BFEEC478AFE50402F3201BF467E3A40,26.493267,67.97719,DTP0448,South,Daulatpur
310,0101000020E61000002D3E05C078DA5140D3C1FA3F87154040,32.16819,71.41362,RUR4901,Central B,Rural
311,0101000020E61000002EFF21FDF6015240D4F19881CA584140,34.69368,72.0307,BSC0017,North,Chakdara
312,0101000020E610000083C0CAA14596524044FAEDEBC0294040,32.3262,74.348,DSK0321,Central A,Daska
313,0101000020E61000004E2844C021725240B515FBCBEEA14040,33.2651,73.78331,MPR2355,North,MirpurRural
314,0101000020E61000003291D26C1E4D5240A568E55E60144140,34.159191,73.204982,ABT2617,North,Abbottabad
315,0101000020E6100000BE13B35E0CCF51406BB75D68AE6B3F40,31.42063,71.23513,YRW7530,Central B,Yaro wala
316,0101000020E6100000657094BC3ADF514052616C21C8413E40,30.25696,71.48796,MUL7774,Central B,MULTAN
317,0101000020E6100000EC4CA1F31AED5140FB96395D16674140,34.80537,71.70477,MDD2536,North,MundaDir
318,0101000020E61000000482ADD08FE25140C445ACCD18374040,32.43044444,71.54002778,HWY4899,Central B,Highway
319,0101000020E610000066F7E461A196524058A835CD3B2E3F40,31.1806,74.3536,RUR3261,Central A,Rural
320,0101000020E6100000E2E995B20C995240E3C798BB96503F40,31.3148,74.3914,HWY3854,Central A,LAHORE
321,0101000020E6100000BE9F1A2FDD1851407AC7293A925B3940,25.3577,68.3885,HYD0661,South,HYDERABAD
322,0101000020E6100000A779C7293ADE5140D656EC2FBB373E40,30.2177,71.4723,MUL0324,Central B,MULTAN
323,0101000020E6100000BEF6CC9200C75240E3C281902C184040,32.18886,75.10941,RUR8812,Central A,Rural
324,0101000020E61000001D386744692952403F575BB1BFC84040,33.56835,72.64705,FTJ1207,North,FATEH JANG
325,0101000020E6100000DB166536C82A52400725CCB4FD933F40,31.57809,72.66847,BHW4139,Central B,Bhawana
326,0101000020E61000001895D409686E5240B515FBCBEE514040,32.6401,73.7251,DNG3509,Central A,Dinga
327,0101000020E61000000D37E0F3C3CE514012312592E8B53D40,29.71058,71.23071,BAN7257,Central B,Bhana
328,0101000020E6100000B7627FD93DE751400118CFA0A10F4140,34.12212,71.61315,KCK3715,North,Kochian Kalay
329,0101000020E6100000DBDC989EB0FA5040D235936FB6613B40,27.38169,67.91703,NSB6044,South,Nasirabad
330,0101000020E61000002F6EA301BCBD504017D9CEF753033940,25.013,66.9646,KHI0806,South,Karachi
331,0101000020E6100000DE3CD52137BD50405F5E807D741A3E40,30.10334,66.95649,QTA6319,South,QUETTA
332,0101000020E61000008B71FE2614A05140E3C281902C903C40,28.56318,70.50123,KSM0475,Central B,Kot Samaba
333,0101000020E61000007B6649809ACE51403DB83B6BB7453E40,30.27233,71.22818,HWY4491,Central B,Highway
334,0101000020E6100000083D9B559F8352408F53742497474040,32.5593,74.0566,MGW0005,Central A,Gujrat
335,0101000020E6100000CD58349D9D1251404F75C8CD70CB3B40,27.79469,68.29087,RDO5735,South,Ratodero
336,0101000020E61000005AF0A2AF20535140B9DFA128D0F73840,24.96802,69.29887,DDH6668,South,DADAH
337,0101000020E61000007BDAE1AFC91C5240D2A92B9FE5493F40,31.28866,72.44981,RUR4859,Central B,Rural
338,0101000020E6100000560E2DB29D77524088635DDC46674040,32.80685,73.869,KHR0295,Central A,KHARIAN
339,0101000020E6100000CF66D5E76A4752404850FC1873A73E40,30.6541,73.1159,SHW0815,Central A,SAHIWAL
340,0101000020E610000044C02154A951524015A930B610544040,32.65676,73.27596,HWY1523,North,Highway
341,0101000020E610000044C3DE9B519A5240171E24D95D464040,32.54973902,74.41123101,RUR0720,Central A,Rural
342,0101000020E6100000E162450DA66B514029965B5A0D613940,25.37911,69.68201,UKT6564,South,Umerkot
343,0101000020E61000004260E5D022175140C364AA6054623940,25.3841,68.3615,HYD0100,South,HYDERABAD
344,0101000020E6100000EB909BE106965140202922C32ADA4040,33.70443,70.34417,KRM1628,North,Kurram Agency
345,0101000020E6100000E78C28ED0DF25140A835CD3B4E014140,34.0102,71.7821,PBI0358,North,PABBI
346,0101000020E610000096438B6CE7DF514004560E2DB22D3E40,30.1785,71.4985,MUL3368,Central B,MULTAN
347,0101000020E6100000183F8D7BF3FA5040C85C19541BC03840,24.750417,67.921111,TTA5680,South,THATTA
348,0101000020E61000002B5B7735F19E5140C3D02C01DF643D40,29.39402778,70.48347222,HWY4516,Central B,Highway
349,0101000020E61000001DACFF7398B55140DAE6C6F484BD3F40,31.74031,70.83743,HWY1498,North,Highway
350,0101000020E61000001B2FDD2406DD514055302AA913303E40,30.1878,71.4535,MUL0028,Central B,MULTAN
351,0101000020E61000001C25AFCE31BA51409279E40F06D63F40,31.83603,70.90929,DIK1096,North,DI KHAN
352,0101000020E6100000C7BAB88D0674524068226C787A953F40,31.5839,73.8129,FWT3105,Central A,Ferozwatwan
353,0101000020E6100000522AE109BD37524061376C5B94CB4040,33.590465,72.870913,HWY7863,North,VSAT
354,0101000020E6100000DF6C73637A9451401B4CC3F011693C40,28.41043,70.31997,RYK0733,Central B,Rahim Yar Khan
355,0101000020E610000012312592E8C35140F60B76C3B63D3D40,29.24107,71.06107,UCH3544,Central B,Uch Sharif
356,0101000020E6100000D15790662CC45140FAF202ECA3C34040,33.52844,71.06521,HNG1333,North,HANGU
357,0101000020E6100000A7B393C1519A5140CC6262F371AD3C40,28.67752,70.41124,MNQ8327,Central B,Mianwali Qureshian
358,0101000020E610000058CA32C4B1825240D122DBF97E4A4040,32.582,74.0421,GJR6908,Central A,GUJRAT
359,0101000020E6100000A1D634EF38B7524001DB03A54F0C4040,32.09618056,74.86285,NRW9815,Central A,Narowal
360,0101000020E61000003D61890794E15140CD751A69A9E43D40,29.89321,71.52466,HWY1424,Central B,Highway
361,0101000020E61000005C77F35487B651401C25AFCE31583D40,29.34451,70.85201,KPS8625,Central B,Khair Pur Sadaat
362,0101000020E6100000B459F5B9DA4652405F29CB10C7AA3E40,30.6671,73.1071,SHW3698,Central A,SAHIWAL
363,0101000020E610000078EC67B1140252409014916115194140,34.195965,72.032513,MGW0001,North,Mardan
364,0101000020E6100000289B728577DB5140185B087250FE4040,33.98683,71.42917,PSH0037,North,PESHAWAR
365,0101000020E61000000E4FAF9465385140A301BC0512B43B40,27.7034,68.8812,SUK5999,South,SUKKUR
366,0101000020E6100000D0D556EC2F375140C442AD69DEB13B40,27.6948,68.8623,SUK0331,South,SUKKUR
367,0101000020E6100000FAEDEBC039AF514012A5BDC117F63C40,28.9613,70.7379,KBL0247,Central B,Khan Bela
368,0101000020E610000004560E2DB2E951403B53E8BCC6163E40,30.08897,71.6515,HWY0091,Central B,Highway
369,0101000020E61000007AA52C431CDF5140E25817B7D1303E40,30.1907,71.4861,MUL0499,Central B,MULTAN
370,0101000020E6100000E700C11C3DD85040685C381092053940,25.02176,67.37873,HGW5037,South,HIGHWAY
371,0101000020E6100000569FABADD8E95140124E0B5EF4254140,34.29652,71.65385,RUR1501,North,Rural
372,0101000020E61000004D327216F6025240726E13EE95194140,34.199888,72.04627,MRD0316,North,MARDAN
373,0101000020E6100000691D554D10DD5140CBB9145795C94040,33.57487,71.45412,KHT1063,North,KOHAT
374,0101000020E6100000A01A2FDD248C52409B1BD31396683F40,31.40854,74.18975,LHR9100,Central A,LAHORE
375,0101000020E61000009D465A2A6F1D52401630815B77EF4040,33.87083,72.45991,KMR0388,North,Kamra
376,0101000020E610000064FD4DC5D9B75040728D8D482D0D3940,25.05147222,66.87266667,HUB0479,South,HUB
377,0101000020E610000055C1A8A44E44524097FF907EFB8A3E40,30.5429,73.0673,RUR4991,Central A,Rural
378,0101000020E6100000B806B64AB0805240CC4065FCFB104040,32.13269,74.01076,QDS8933,Central A,Qila Dedar Singh
379,0101000020E61000002063EE5A424252409262FC0B6F783D40,29.47044444,73.0353,FQR4305,Central A,Faqirwali
380,0101000020E6100000D8648D7A88845240CC7F48BF7D6D4040,32.8554,74.07083,HWY0204,Central A,Highway
381,0101000020E61000002063EE5A42825240C9B08A37326F3F40,31.43436,74.0353,RUR1044,Central A,Rural
382,0101000020E6100000D6C56D3480175140F5B9DA8AFD653940,25.3984,68.3672,HYD0063,South,HYDERABAD
383,0101000020E610000076374F75C8BF50404F3BFC35592B3E40,30.16933,66.99661,QTA0328,South,QUETTA
384,0101000020E6100000691D554D10475240C87BD5CA84EF3D40,29.93562,73.11037,HWY4450,Central A,Highway
385,0101000020E6100000B2715004E9185140AC1C5A643B5F3940,25.372,68.38922222,HYD5336,South,HYDERABAD
386,0101000020E61000005DFE43FAEDDB5140BF0E9C33A2343E40,30.2056,71.4364,MUL0843,Central B,MULTAN
387,0101000020E61000002DB29DEFA726524098FA795391724140,34.89506,72.604,RUR3104,North,Rural
388,0101000020E6100000273108AC1CE65040CC7F48BF7DBD3840,24.7402,67.5955,HGW0420,South,HIGHWAY
389,0101000020E610000073D712F2413752404F401361C3333D40,29.2022,72.8634,FAB4236,Central A,Fort Abbas
634,0101000020E6100000226C787AA5AA5040FE0E45813EB93E40,30.72361,66.66635,QBD6729,South,Qila Abdullah
391,0101000020E61000003C66A032FE2D5240E99AC937DBE43E40,30.89397,72.71864,RUR4967,Central B,Rural
392,0101000020E61000008121AB5B3D17514079060DFD13243B40,27.14093,68.36312,HGW0366,South,HIGHWAY
393,0101000020E61000000118CFA0A1E75040713D0AD7A3403840,24.2525,67.61924,KYB5713,South,Kaytee Bandar
394,0101000020E6100000DB6D179AEBE251408577B988EF5C4040,32.72606,71.54563,RUR4803,North,Rural
395,0101000020E610000067EDB60BCD475240287E8CB96B9D4040,33.22985,73.12189,DLT1450,North,DAULTALA
396,0101000020E61000002D431CEBE25E5240A60A4625754A4040,32.5817,73.4826,MBN9682,Central A,Mandi Bahuddin
397,0101000020E6100000E010AAD4EC2B524093C6681D55253F40,31.14583,72.68633,GOJ4074,Central B,Gojra
398,0101000020E6100000F3716DA818415240CE1951DA1B404140,34.50085,73.01713,UGI1932,North,Uggi
399,0101000020E6100000C364AA60542A5140DE718A8EE4C23940,25.7613,68.6614,ADM5212,South,Tando Adam
400,0101000020E61000008F537424970B5240FBCBEEC9C3623E40,30.3858,72.1811,HWY0442,Central B,Highway
401,0101000020E61000004CCD5813CFCC504028B4CD09B1DE3840,24.86988889,67.20013889,KHI0657,South,Karachi
402,0101000020E6100000B79C4B7155BF51407D96E7C1DD513F40,31.31979,70.98959,HWY4670,Central B,Highway
403,0101000020E6100000B37BF2B050175140AED85F764FDE3A40,26.8684,68.3643,PAK0941,South,Pakka Chang
404,0101000020E6100000B1C403CAA6045140A5DAA7E3319B3840,24.60623,68.07268,TTA6887,South,THATTA
405,0101000020E6100000D50968226C945240C286A757CA923F40,31.5734,74.3191,LHR1871,Central A,LAHORE
406,0101000020E6100000EF8FF7AA95E751408D28ED0DBE883D40,29.53415,71.61851,LDH4051,Central B,Lodhran
407,0101000020E6100000ECFA05BB6129524047E6913F18804040,33.00074,72.64659,HWY3590,North,Highway
408,0101000020E6100000CD3B4ED191985240B1BFEC9E3C0C3F40,31.0478,74.3839,RUR3518,Central A,Rural
409,0101000020E610000014AE47E17A985240C74B378941903F40,31.5635,74.3825,LHR0609,Central A,LAHORE
410,0101000020E610000021E527D53E8D5240DEE522BE13074040,32.05529,74.20696,HWY9737,Central A,Highway
411,0101000020E6100000B98D06F016445240E8D9ACFA5C2D3E40,30.1772,73.0639,QAB3658,Central A,Qaboola
412,0101000020E6100000D82AC1E2704451409487855AD3CC3940,25.8001,69.06939,MTP5292,South,Mithar Pir
413,0101000020E6100000E4141DC9E54B5140F853E3A59B343940,25.2055,69.1859,DIG6262,South,Digri
414,0101000020E610000043213CB96AF15040B22870DB8CB93A40,26.72480556,67.77213889,DDU5076,South,Dadu
415,0101000020E61000000096CFD16EF351409E97697F900D4040,32.10597222,71.80363889,ADK4595,North,Aadhi Kot
416,0101000020E6100000315F5E807D70524009F9A067B3EE4040,33.86485,73.75766,RWK3835,North,RAWALAKOT
417,0101000020E61000000EF3E505D835524082C98D226B993D40,29.599291,72.84131,DWL8643,Central A,Dahranwala
418,0101000020E6100000556AF6402B9251405DC47762D66B3C40,28.42124,70.28389,RYK0400,Central B,Rahim Yar Khan
419,0101000020E61000009981CAF8F74D524000AE64C746A04140,35.25216,73.21826,DSU1383,North,Dasu
420,0101000020E6100000B6A1629CBF33524055FB743C66D03E40,30.81406,72.80857,RUR3752,Central B,Rural
421,0101000020E6100000B7627FD93DED51404E62105839643D40,29.3915,71.7069,BHP0399,Central B,BAHAWALPUR
422,0101000020E6100000B6F3FDD478BF5040B1A206D330343E40,30.20387,66.99175,QTA5277,South,QUETTA
423,0101000020E6100000952BBCCB451252400F7F4DD6A8FF4040,33.99734,72.28551,RUR1429,North,Rural
424,0101000020E610000012312592E8A95140D9942BBCCBB53E40,30.71014,70.65482,TSA4310,Central B,Taunsa
425,0101000020E61000005B99F04BFDC25040271422E010D23840,24.82057,67.04671,KHI0446,South,Karachi
426,0101000020E6100000603C8386FE1D5240A4C7EF6DFA774140,34.93733,72.46866,HWY2848,North,Highway
427,0101000020E610000091191CE312F750407D0CF371AF693A40,26.41283333,67.86052778,SEH5084,South,Sehwan
428,0101000020E6100000EB3FC637AF8952407E173A9FCF423F40,31.26098056,74.15131945,RUR9914,Central A,Rural
429,0101000020E61000005BD3BCE3141D5240912749D74CA24040,33.26797,72.4544,KOR3709,North,KHOR
430,0101000020E610000021020EA14A5952406B82A8FB00F44040,33.90628,73.39518,MRE1045,North,MURREE
431,0101000020E6100000F9A067B3EACB5140A1F831E6AE153E40,30.0847,71.1862,MGH0424,Central B,MUZAFARGARH
432,0101000020E6100000A01518B2BA4D52405969520ABA9D3F40,31.61612,73.21452,HWY2729,Central B,Highway
433,0101000020E6100000FE7DC68503195240ED815660C8B23E40,30.69837,72.39084,RUR8587,Central B,Rural
434,0101000020E61000002506819543DB5140D7A3703D0AD73F40,31.84,71.426,RUR4925,Central B,Rural
435,0101000020E6100000912C6002B7F451404D2D5BEB8B0C3E40,30.04901,71.82367,JHN0169,Central B,Jahanian
436,0101000020E6100000DFA63FFB911E524043C5387F13FA3E40,30.97686,72.47766,TOB3703,Central B,Toba
437,0101000020E6100000C08C10BB028E5240E8A36BAA17983F40,31.59411111,74.21891667,HWY4643,Central A,Highway
438,0101000020E6100000906AB7E1A01952408E139127EA334040,32.40558333,72.40044444,RUR4709,North,Rural
439,0101000020E61000008FEE94CC39C250401EDD299973D43840,24.82988889,67.03477778,KHI0283,South,Karachi
440,0101000020E610000017821C9430F3514033FE7DC685C33E40,30.76376,71.79984,HWY7996,Central B,Highway
441,0101000020E61000006688635DDC0252402B1895D409B83D40,29.7189,72.0447,KMZ4439,Central B,Kot Muzaffar
442,0101000020E61000002332ACE28D3C524088635DDC46FF4040,33.99435,72.94616,HRR1411,North,Haripur
443,0101000020E6100000EFACDD76A11752403D61890794194140,34.19983,72.36923,HWY1934,North,Highway
444,0101000020E6100000F12A8CA9CB5F5240D6FBAE84C5243F40,31.14363889,73.49680556,SYW4836,Central A,SyedWala
445,0101000020E6100000AE47E17A147E5240849ECDAACFB53F40,31.7102,73.97,SHK0819,Central A,SHEIKHUPURA
446,0101000020E61000003480B740824E51406B2BF697DD433C40,28.2651,69.2267,KDK0895,South,KANDKOT
447,0101000020E6100000FB5C6DC5FED251407CED992501A24040,33.26566,71.2968,HWY3560,North,Highway
448,0101000020E610000049BA66F2CD48524065C746205E4B4140,34.58881,73.13757,BTL3439,North,Battal
635,0101000020E61000001EB18AF595C350404566708C4BF43840,24.95427778,67.05602778,KHI0746,South,Karachi
450,0101000020E610000055FB743C66585240CEC7B5A162EC3F40,31.92338,73.38124,HWY9394,Central A,Highway
451,0101000020E610000018213CDA384E524076711B0DE0B94040,33.45215,73.22222,HWY1197,North,Highway
452,0101000020E61000009B559FABAD2C52408D976E1283084040,32.0665,72.6981,SGD0396,Central B,SARGODHA
453,0101000020E610000008AC1C5A645F52403480B74082923F40,31.5723,73.4905,SHT3330,Central B,Shahkot
454,0101000020E6100000126C5CFFAE0F514064247B849A0D3940,25.053139,68.245056,HGW5678,South,HIGHWAY
455,0101000020E6100000C85EEFFE7823514008556AF640333A40,26.20021,68.55426,SPC6371,South,Shahpur Chakar
456,0101000020E6100000D50968226CBC514039454772F9EF3C40,28.9374,70.9441,LPR0438,Central B,Liaqatpur
457,0101000020E61000002E1C08C902425140A3586E69357C3B40,27.48519,69.03142,SPT6737,South,Saleh pat
458,0101000020E61000009D8026C28693524068B3EA73B5653F40,31.3973,74.3051,LHR3760,Central A,LAHORE
459,0101000020E61000009DF4BEF1B5A95140DD989EB0C4E33D40,29.88972,70.65173,KCT7392,Central B,Kot Chutta
460,0101000020E6100000ABCFD556ECC35040696FF085C9E43840,24.8937,67.0613,DTE0004,South,Karachi
461,0101000020E61000008C4AEA0434555240D6C56D3480BF3E40,30.74805,73.3313,OKC7388,Central A,Okara Cantt
462,0101000020E6100000E2E995B20C5F524006F52D73BA743E40,30.45597,73.48515,HWY1352,Central A,Highway
463,0101000020E61000006DC5FEB27BBE5140D7DD3CD521F73E40,30.96536,70.9763,LYA0883,Central B,Layyah
464,0101000020E610000055C1A8A44E885240545227A089384040,32.4417,74.1298,WZB0817,Central A,Wazirabad
465,0101000020E61000008048BF7D1D085240DCD7817346843D40,29.5167,72.1268,HWY4678,Central A,Highway
466,0101000020E6100000CF4E0647C9C15140CE88D2DEE0A33D40,29.64015,71.02791,RUR2255,Central B,Rural
467,0101000020E61000009D4B7155D963524027A089B0E1293E40,30.1636,73.56014,MIN7315,Central A,Minchinabad
468,0101000020E6100000CB10C7BAB8D15140E63FA4DFBE564040,32.6777,71.2769,ISA4242,North,Isa Khel
469,0101000020E6100000BB270F0BB5745240F38E537424BF3E40,30.74665,73.82355,HUJ4069,Central A,Hujra Shah Muqeem
636,0101000020E6100000CB49076F38C45040BB7C4EEE35F73840,24.96566667,67.06594444,KHI0046,South,Karachi
